964 0364         ,*,90 4 391 1      ,070,14444 ,   ,009413             ,V201,   , 1 25,    1882, 6/01/16,     120, ,0000,      ,    1062,    24.9800,    36.0000,    25.9043
2-28-367         , ,2 28 367        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     700,11/07/16,     175, ,0000,      ,        ,     2.8000,      .0000,     2.9036
2-28-367         , ,2 28 367        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     700,12/07/16,     175, ,0000,      ,        ,     2.8000,      .0000,     2.9036
2-28-367         , ,2 28 367        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     700, 1/07/17,     175, ,0000,      ,        ,     2.8000,      .0000,     2.9036
2-28-367         , ,2 28 367        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     700, 2/07/17,     175, ,0000,      ,        ,     2.8000,      .0000,     2.9036
2-28-367         , ,2 28 367        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     700, 3/07/17,     175, ,0000,      ,        ,     2.8000,      .0000,     2.9036
2-28-367         , ,2 28 367        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     700, 4/07/17,     175, ,0000,      ,        ,     2.8000,      .0000,     2.9036
2-28-367         , ,2 28 367        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     700, 5/07/17,     175, ,0000,      ,        ,     2.8000,      .0000,     2.9036
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 4/07/16,      73,*,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 5/07/16,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 5/23/16,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 6/20/16,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 8/07/16,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 9/07/16,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827,10/07/16,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827,11/07/16,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827,12/07/16,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 1/07/17,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 2/07/17,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 3/07/17,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 4/07/17,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 6/07/17,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 7/07/17,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 8/07/17,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827, 9/07/17,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827,10/07/17,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827,11/07/17,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-3-8001X        , ,2 3 8001X       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     827,12/07/17,     200, ,0000,      ,        ,     7.6000,      .0000,     7.6218
2-4-5091         , ,2 4 5091        ,IDO,CST01 ,X  ,G000577            ,V201,   , 1 18,      50, 7/05/16,     125, ,0000,      ,        ,     6.0200,      .0000,     5.8273
2-4-5091         , ,2 4 5091        ,IDO,CST01 ,X  ,G000577            ,V201,   , 1 18,      50, 8/10/17,     125, ,0000,      ,        ,     6.0200,      .0000,     5.8273
2-4-8541-1X      , ,2 4 8541 1X     ,IDO,CLV01 ,X  ,V000462            ,V201,   , 3 11,     372, 6/13/16,     345, ,0000,      ,        ,     4.3300,      .0000,     4.1705
2-4-8541-1X      , ,2 4 8541 1X     ,IDO,CLV01 ,X  ,V000462            ,V201,   , 3 11,     372, 9/12/16,     345, ,0000,      ,        ,     4.3300,      .0000,     4.1705
2-4-8541-1X      , ,2 4 8541 1X     ,IDO,CLV01 ,X  ,V000462            ,V201,   , 3 11,     372,12/12/16,     345, ,0000,      ,        ,     4.3300,      .0000,     4.1705
2-40-1711        ,*,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 5/23/16,     126, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 6/07/16,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 7/06/16,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 8/07/16,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 9/07/16,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824,10/07/16,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824,11/06/16,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824,12/07/16,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 1/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 2/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 3/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 4/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 5/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 6/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 7/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 8/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824, 9/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824,10/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824,11/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-40-1711        , ,2 40 1711       ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     824,12/07/17,     150, ,0000,      ,       5,     7.5000,      .0000,     7.7775
2-86-148         , ,2 86 148        ,IDO,CST01 ,X  ,G000577            ,V999,   , 3  5,        ,10/07/16,    3500, ,0000,      ,        ,      .4000,      .0000,      .4174
232485           ,*,232485          ,IDO,CLV01 ,X  ,V000462            ,V851,   , 3  8,      50, 5/02/16,      50, ,0000,      ,    9600,      .9400,      .0000,      .9842
232485           , ,232485          ,IDO,CLV01 ,X  ,V000462            ,V851,   , 3  8,      50, 8/29/16,      50, ,0000,      ,    9600,      .9400,      .0000,      .9842
232485           , ,232485          ,IDO,CLV01 ,X  ,V000462            ,V851,   , 3  8,      50,10/31/16,      50, ,0000,      ,    9600,      .9400,      .0000,      .9842
232485           , ,232485          ,IDO,CLV01 ,X  ,V000462            ,V851,   , 3  8,      50,12/26/16,      50, ,0000,      ,    9600,      .9400,      .0000,      .9842
232485           , ,232485          ,IDO,CLV01 ,X  ,V000462            ,V851,   , 3  8,      50, 3/27/17,      50, ,0000,      ,    9600,      .9400,      .0000,      .9842
232557           ,*,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 5/02/16,    1298, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 5/09/16,    1298, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 5/16/16,    1298, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 5/30/16,    1298, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 6/06/16,    1298, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 6/13/16,    1298, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 6/20/16,    1298, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 7/04/16,    3894, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 7/18/16,    1298, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 8/01/16,    6490, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           ,*,232557          ,IDO,CLV01 ,X  ,V000462            ,V851,   , 9 17,        , 8/15/16,      50, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           ,*,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 9/19/16,    1298, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 9/26/16,    5192, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172,10/31/16,    2596, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172,11/21/16,    1298, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172,11/28/16,    2596, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172,12/26/16,    5192, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 1/30/17,    3894, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 2/13/17,    1298, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232557           , ,232557          ,IDO,CPC01 ,X  ,Y001054            ,V851,   , 3 16,   18172, 2/27/17,    3894, ,0000,      ,    1298,     1.3500,      .0000,     1.4135
232849           , ,232849          ,IDO,CST01 ,X  ,G000577            ,V999,   ,10  3,        ,10/15/16,     500, ,0000,      ,        ,      .1900,      .0000,      .1970
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225, 7/07/16,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225, 8/16/16,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225,10/06/16,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225,11/06/16,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225,12/06/16,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225, 1/06/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225, 2/06/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225, 3/07/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225, 4/07/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225, 5/07/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225, 6/07/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225, 7/07/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225, 8/07/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225, 9/07/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225,10/07/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225,11/07/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-1329         , ,3 2 1329        ,IDO,CST01 ,X  ,G000577            ,V999,   , 4 11,     225,12/07/17,     225, ,0000,      ,        ,     5.2900,      .0000,     5.2874
3-2-479          ,*,3 2 479         ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     450, 5/05/16,     125, ,0000,      ,     101,     7.1200,      .0000,     7.1020
3-2-479          , ,3 2 479         ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     450, 5/16/16,     125, ,0000,      ,     101,     7.1200,      .0000,     7.1020
3-2-479          , ,3 2 479         ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     450, 7/07/16,     125, ,0000,      ,     101,     7.1200,      .0000,     7.1020
3-2-479          , ,3 2 479         ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     450, 8/08/16,     125, ,0000,      ,     101,     7.1200,      .0000,     7.1020
3-2-479          , ,3 2 479         ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     450, 9/12/16,     125, ,0000,      ,     101,     7.1200,      .0000,     7.1020
3-2-479          , ,3 2 479         ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     450,10/05/16,     125, ,0000,      ,     101,     7.1200,      .0000,     7.1020
3-2-479          , ,3 2 479         ,IDO,CST01 ,X  ,G000577            ,V999,   , 4  5,     450,11/07/16,     125, ,0000,      ,     101,     7.1200,      .0000,     7.1020
